group,experiment_group,model,dataset,pred_len,seed,data_mode,synth_ratio,sparsity,difficulty_mode,bundle,p_latent_factor,anneal_strategy,anneal_epoch,mse,mae,train_time,timestamp
7,curriculum,iTransformer,Electricity,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.1931972950696945,0.2832011580467224,4905,2026-03-20 02:35:23
7,curriculum,PatchTST,ETTh1,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5641453862190247,0.5093544125556946,233,2026-03-20 02:36:41
7,curriculum,iTransformer,Electricity,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4880358278751373,0.5311960577964783,5205,2026-03-20 02:36:56
7,curriculum,PatchTST,ETTh1,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5714298486709595,0.5126459002494812,218,2026-03-20 02:36:59
7,curriculum,PatchTST,ETTh1,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.63033527135849,0.5448601841926575,173,2026-03-20 02:38:42
7,curriculum,PatchTST,ETTh1,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.468846321105957,0.4503454267978668,219,2026-03-20 02:40:46
7,curriculum,PatchTST,ETTh1,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.468846321105957,0.4503454267978668,161,2026-03-20 02:41:49
7,curriculum,PatchTST,ETTh1,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4677836000919342,0.4506076872348785,296,2026-03-20 02:42:18
7,curriculum,PatchTST,ETTh1,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.5358954071998596,0.4971852302551269,294,2026-03-20 02:42:19
7,curriculum,PatchTST,ETTh1,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4796268343925476,0.4576326906681061,155,2026-03-20 02:43:49
7,curriculum,PatchTST,ETTh1,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4797791242599487,0.4573984146118164,76,2026-03-20 02:44:00
7,curriculum,PatchTST,ETTh1,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4793185293674469,0.4575506448745727,80,2026-03-20 02:44:05
7,curriculum,PatchTST,ETTh1,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.5006383061408997,0.4722155034542084,164,2026-03-20 02:44:59
7,curriculum,PatchTST,ETTh1,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4827180206775665,0.4592347145080566,77,2026-03-20 02:45:32
7,curriculum,PatchTST,ETTm1,96,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.6167250275611877,0.5145450234413147,155,2026-03-20 02:48:00
7,curriculum,PatchTST,ETTm1,96,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.3864707052707672,0.3908566534519195,227,2026-03-20 02:48:13
7,curriculum,PatchTST,ETTm1,96,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.3893773853778839,0.3918703198432922,232,2026-03-20 02:48:22
7,curriculum,PatchTST,ETTm1,96,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.3362404406070709,0.3719919919967651,190,2026-03-20 02:52:00
7,curriculum,iTransformer,Electricity,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.1924776434898376,0.2824564576148987,2904,2026-03-20 02:54:02
7,curriculum,PatchTST,ETTm1,96,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.3389851450920105,0.3746688365936279,125,2026-03-20 02:54:31
7,curriculum,iTransformer,Electricity,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2492614984512329,0.3407509624958038,7480,2026-03-20 02:55:09
7,curriculum,iTransformer,Electricity,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2495420575141906,0.3411113917827606,7891,2026-03-20 02:55:27
7,curriculum,PatchTST,ETTm1,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.3974297642707824,0.4149101972579956,582,2026-03-20 02:55:41
7,curriculum,PatchTST,ETTm1,96,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.348099797964096,0.3786046504974365,167,2026-03-20 02:57:16
7,curriculum,PatchTST,ETTm1,96,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.348099797964096,0.3786046504974365,112,2026-03-20 02:57:45
7,curriculum,PatchTST,ETTm1,96,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.3556117117404938,0.3867904245853424,185,2026-03-20 02:58:02
7,curriculum,PatchTST,ETTm1,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.3985853195190429,0.4119862616062164,615,2026-03-20 02:58:41
7,curriculum,PatchTST,ETTm1,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4011298418045044,0.4151976406574249,614,2026-03-20 02:58:53
7,curriculum,PatchTST,ETTm1,96,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.3985853195190429,0.4119862616062164,225,2026-03-20 02:59:20
7,curriculum,PatchTST,ETTm1,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.4491284489631653,0.4263391196727752,315,2026-03-20 03:01:22
7,curriculum,iTransformer,Electricity,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2486525923013687,0.3402653634548187,8124,2026-03-20 03:01:43
7,curriculum,PatchTST,ETTm1,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.5182427167892456,0.4788699150085449,169,2026-03-20 03:02:35
7,curriculum,PatchTST,ETTm1,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.4528827965259552,0.4277300536632538,304,2026-03-20 03:02:46
7,curriculum,PatchTST,ETTm1,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.4488790035247803,0.4258809685707092,325,2026-03-20 03:03:36
7,curriculum,PatchTST,ETTm1,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4190586507320404,0.4173551499843597,119,2026-03-20 03:05:11
7,curriculum,PatchTST,ETTm1,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4675065279006958,0.4475571513175964,253,2026-03-20 03:06:01
7,curriculum,PatchTST,ETTm1,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4740658700466156,0.4496806859970093,239,2026-03-20 03:06:09
7,curriculum,PatchTST,ETTm1,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4279013574123382,0.4281468987464905,198,2026-03-20 03:06:19
7,curriculum,PatchTST,ETTm1,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4254465401172638,0.4214981198310852,201,2026-03-20 03:07:24
7,curriculum,PatchTST,Weather,96,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2044025063514709,0.2605698406696319,256,2026-03-20 03:09:54
7,curriculum,PatchTST,Weather,96,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.189655065536499,0.2420913726091385,257,2026-03-20 03:11:02
7,curriculum,PatchTST,Weather,96,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.1910654604434967,0.2315946072340011,429,2026-03-20 03:12:38
7,curriculum,PatchTST,Weather,96,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.1913118511438369,0.2312288731336593,430,2026-03-20 03:12:39
7,curriculum,PatchTST,Weather,96,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.1910654604434967,0.2315946072340011,318,2026-03-20 03:13:08
7,curriculum,PatchTST,Weather,96,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.1958594769239425,0.2374208718538284,256,2026-03-20 03:14:36
7,curriculum,PatchTST,ETTm1,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4681025445461273,0.4477038979530334,1027,2026-03-20 03:15:35
7,curriculum,PatchTST,Weather,96,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.1814247816801071,0.227430984377861,311,2026-03-20 03:16:40
7,curriculum,PatchTST,ETTm1,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4631265699863434,0.4430287182331085,1070,2026-03-20 03:16:57
7,curriculum,PatchTST,ETTm1,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4708248078823089,0.4496094286441803,1077,2026-03-20 03:17:16
7,curriculum,PatchTST,Weather,96,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.1885463446378708,0.2394676804542541,278,2026-03-20 03:17:43
7,curriculum,PatchTST,Weather,96,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.183537408709526,0.2296545356512069,300,2026-03-20 03:18:06
7,curriculum,PatchTST,Weather,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2886029481887817,0.3044584393501282,668,2026-03-20 03:24:43
7,curriculum,PatchTST,Weather,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.3066144585609436,0.3309642076492309,591,2026-03-20 03:24:53
7,curriculum,PatchTST,Weather,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.1873408406972885,0.237758383154869,1788,2026-03-20 03:35:47
7,curriculum,PatchTST,Weather,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.1876651644706726,0.2381972968578338,1764,2026-03-20 03:35:59
7,curriculum,PatchTST,Weather,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.1884451359510421,0.2390024811029434,1772,2026-03-20 03:35:59
7,curriculum,PatchTST,Weather,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.3081313669681549,0.3327449262142181,290,2026-03-20 07:15:25
7,curriculum,PatchTST,Weather,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2844538986682892,0.3053732216358185,323,2026-03-20 07:15:58
7,curriculum,PatchTST,Weather,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2844743430614471,0.3056178390979767,379,2026-03-20 07:16:54
7,curriculum,PatchTST,Weather,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.3067657649517059,0.3306397795677185,437,2026-03-20 07:17:52
7,curriculum,PatchTST,Weather,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2952636480331421,0.3180145025253296,471,2026-03-20 07:18:26
7,curriculum,PatchTST,Weather,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2844743430614471,0.3056178390979767,474,2026-03-20 07:18:28
7,curriculum,PatchTST,Weather,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2889004945755005,0.305022120475769,633,2026-03-20 07:21:08
7,curriculum,PatchTST,Electricity,96,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4107266068458557,0.4823390543460846,1594,2026-03-20 07:45:29
7,curriculum,PatchTST,Electricity,96,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2216372191905975,0.3209103643894195,1570,2026-03-20 07:47:45
7,curriculum,PatchTST,Weather,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2931045889854431,0.3154885768890381,3095,2026-03-20 08:02:10
7,curriculum,PatchTST,Weather,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2922139763832092,0.3149174153804779,3115,2026-03-20 08:02:30
7,curriculum,PatchTST,Electricity,96,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2209639996290207,0.3194154500961303,2621,2026-03-20 08:02:34
7,curriculum,PatchTST,Weather,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2919928133487701,0.3150269091129303,3173,2026-03-20 08:03:28
7,curriculum,PatchTST,Electricity,96,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2565781772136688,0.3448726832866668,2840,2026-03-20 08:04:40
7,curriculum,PatchTST,Electricity,96,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2209639996290207,0.3194154500961303,1335,2026-03-20 08:08:11
7,curriculum,PatchTST,Electricity,96,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.252302348613739,0.3376157283782959,3151,2026-03-20 08:10:50
7,curriculum,PatchTST,Electricity,96,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2509576380252838,0.3394261002540588,4079,2026-03-20 08:18:33
7,curriculum,PatchTST,Electricity,96,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2486632168292999,0.3363259732723236,4263,2026-03-20 08:21:38
7,curriculum,PatchTST,Electricity,96,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2532717287540436,0.344356894493103,4451,2026-03-20 08:24:46
7,curriculum,PatchTST,Electricity,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2413993328809738,0.3399935960769653,1145,2026-03-20 08:44:18
7,curriculum,PatchTST,Electricity,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4193275570869446,0.4846262335777282,2082,2026-03-20 08:56:46
7,curriculum,PatchTST,Electricity,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2787531912326813,0.367646187543869,4498,2026-03-20 09:23:36
7,curriculum,PatchTST,Electricity,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.410117357969284,0.4758090078830719,2645,2026-03-20 09:28:49
7,curriculum,PatchTST,Electricity,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2785212993621826,0.3683034181594848,5063,2026-03-20 09:35:40
7,curriculum,PatchTST,Electricity,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2695309221744537,0.3588625490665436,5272,2026-03-20 09:46:51
7,curriculum,PatchTST,Electricity,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2708081603050232,0.3604902923107147,7182,2026-03-20 09:47:53
7,curriculum,PatchTST,Electricity,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.245889738202095,0.3347697854042053,10503,2026-03-20 10:11:27
7,curriculum,PatchTST,Electricity,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2699807584285736,0.359315276145935,7943,2026-03-20 10:14:59
7,curriculum,PatchTST,Electricity,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2712146341800689,0.3645233511924743,8511,2026-03-20 10:24:48
7,curriculum,DLinear,Electricity,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2504134476184845,0.3449638187885284,7062,2026-04-11 03:02:02
7,curriculum,DLinear,Electricity,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2505067586898803,0.3450691103935241,7247,2026-04-11 03:32:35
7,curriculum,DLinear,Electricity,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2589337825775146,0.3574441373348236,7957,2026-04-11 04:32:40
7,curriculum,DLinear,Electricity,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2589704096317291,0.3575426340103149,9038,2026-04-11 04:49:02
7,curriculum,SegRNN,Electricity,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2306481599807739,0.318509966135025,6888,2026-04-11 04:51:06
7,curriculum,DLinear,Electricity,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2589918971061706,0.3574281334877014,8158,2026-04-11 04:57:06
7,curriculum,SegRNN,Electricity,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2301295846700668,0.3186621367931366,7440,2026-04-11 05:06:02
7,curriculum,SegRNN,Electricity,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2297893762588501,0.3176960349082947,7282,2026-04-11 05:33:58
7,curriculum,SegRNN,Electricity,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2524324655532837,0.3382531404495239,8497,2026-04-11 06:16:59
7,curriculum,SegRNN,Electricity,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2513846755027771,0.3377671241760254,10151,2026-04-11 06:33:05
7,curriculum,SegRNN,Electricity,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2517842352390289,0.3380640745162964,9170,2026-04-11 07:05:31
7,curriculum,TimesNet,Electricity,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2771835625171661,0.3613070547580719,9346,2026-04-11 07:41:50
7,curriculum,TimesNet,Electricity,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2587108314037323,0.3434500396251678,10684,2026-04-11 07:47:33
7,curriculum,TimesNet,Electricity,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2495201379060745,0.3413383364677429,13329,2026-04-11 08:33:15
7,curriculum,iTransformer,Electricity,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.1767461150884628,0.2683706879615783,8177,2026-04-11 08:49:44
7,curriculum,TimesNet,Electricity,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2772701978683471,0.3602568507194519,13165,2026-04-11 09:13:23
7,curriculum,iTransformer,Electricity,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.1767361611127853,0.2684032320976257,8024,2026-04-11 09:19:16
7,curriculum,TimesNet,Electricity,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2262603491544723,0.326365053653717,16649,2026-04-11 09:34:36
7,curriculum,TimesNet,Electricity,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2744428217411041,0.3575413227081299,12445,2026-04-11 09:44:25
7,curriculum,iTransformer,Electricity,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.177778273820877,0.2687487006187439,7792,2026-04-11 09:51:42
7,curriculum,iTransformer,Electricity,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2029809802770614,0.2930270731449127,10096,2026-04-11 10:35:51
7,curriculum,PatchTST,Electricity,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2466404289007187,0.3356094360351562,6314,2026-04-11 10:59:02
7,curriculum,PatchTST,Electricity,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2474063634872436,0.3355940878391266,7152,2026-04-11 11:18:29
7,curriculum,iTransformer,Electricity,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2040535360574722,0.294246107339859,10419,2026-04-11 11:26:55
7,curriculum,iTransformer,Electricity,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2037015408277511,0.2937517166137695,10609,2026-04-11 11:46:34
7,curriculum,PatchTST,Electricity,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2663833796977997,0.3544721603393554,9387,2026-04-11 12:20:53
7,curriculum,PatchTST,Electricity,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2667248249053955,0.3571160137653351,11201,2026-04-11 12:41:19
7,curriculum,PatchTST,Electricity,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2672776877880096,0.3567296266555786,11452,2026-04-11 13:02:35
8,latent,DLinear,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4455422461032867,0.4486408829689026,186,2026-03-20 09:00:19
8,latent,DLinear,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4465624094009399,0.4493256211280823,169,2026-03-20 09:03:34
8,latent,DLinear,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.447266161441803,0.4510000646114349,165,2026-03-20 09:06:45
8,latent,DLinear,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4387812316417694,0.444425880908966,181,2026-03-20 09:10:12
8,latent,DLinear,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4398123621940613,0.4454048275947571,167,2026-03-20 09:13:26
8,latent,DLinear,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.44084033370018,0.4469681084156036,170,2026-03-20 09:18:33
8,latent,DLinear,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4341519176959991,0.4416935741901397,183,2026-03-20 09:22:02
8,latent,DLinear,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.435001403093338,0.4422386586666107,170,2026-03-20 09:25:19
8,latent,DLinear,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.436215877532959,0.4439469575881958,166,2026-03-20 09:26:48
8,latent,DLinear,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.428711473941803,0.4378010928630829,177,2026-03-20 09:28:42
8,latent,DLinear,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4297120869159698,0.4387679994106293,169,2026-03-20 09:30:03
8,latent,DLinear,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4310591220855713,0.4407067596912384,161,2026-03-20 09:31:50
8,latent,DLinear,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5302525758743286,0.4978751242160797,172,2026-03-20 09:32:08
8,latent,DLinear,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5273934006690979,0.4976356327533722,214,2026-03-20 09:34:03
8,latent,DLinear,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.5270363688468933,0.4966133832931518,171,2026-03-20 09:35:25
8,latent,DLinear,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5193401575088501,0.4883029758930206,313,2026-03-20 09:37:29
8,latent,DLinear,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.5222082734107971,0.4941422045230865,213,2026-03-20 09:38:02
8,latent,DLinear,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.5232102870941162,0.4940351843833923,161,2026-03-20 09:38:48
8,latent,DLinear,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.5137593746185303,0.4866677820682525,325,2026-03-20 09:41:16
8,latent,DLinear,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.5187654495239258,0.4919437766075134,202,2026-03-20 09:41:18
8,latent,DLinear,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.5181251168251038,0.4902570843696594,182,2026-03-20 09:42:16
8,latent,DLinear,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.510433554649353,0.4845582246780395,334,2026-03-20 09:44:02
8,latent,DLinear,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.5148553848266602,0.4893432557582855,201,2026-03-20 09:45:03
8,latent,DLinear,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.510433554649353,0.4845582246780395,220,2026-03-20 09:45:24
8,latent,DLinear,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4793967008590698,0.4586910307407379,394,2026-03-20 09:49:16
8,latent,DLinear,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4797055721282959,0.460829883813858,387,2026-03-20 09:52:17
8,latent,DLinear,ETTm1,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.480939507484436,0.4597392976284027,515,2026-03-20 09:54:04
8,latent,DLinear,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4805536866188049,0.461593359708786,595,2026-03-20 09:54:24
8,latent,DLinear,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4720280468463897,0.4555074572563171,397,2026-03-20 09:56:19
8,latent,DLinear,ETTm1,96,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.475201666355133,0.4544157087802887,513,2026-03-20 09:56:52
8,latent,DLinear,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.473041296005249,0.4557836353778839,667,2026-03-20 09:58:25
8,latent,DLinear,ETTm1,96,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4662825763225555,0.4494672119617462,321,2026-03-20 09:59:51
8,latent,DLinear,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4647199511528015,0.4517868161201477,385,2026-03-20 10:01:15
8,latent,DLinear,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4641126990318298,0.4512133300304413,578,2026-03-20 10:02:22
8,latent,DLinear,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4641126990318298,0.4512133300304413,384,2026-03-20 10:03:10
8,latent,DLinear,ETTm1,96,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4650195240974426,0.4512090384960174,538,2026-03-20 10:06:16
8,latent,DLinear,ETTm1,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5343811511993408,0.4959568381309509,671,2026-03-20 10:10:03
8,latent,DLinear,ETTm1,336,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.5343121290206909,0.4921120107173919,643,2026-03-20 10:13:32
8,latent,DLinear,ETTm1,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5314323306083679,0.4919198155403137,760,2026-03-20 10:14:21
8,latent,DLinear,ETTm1,336,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.5281670689582825,0.4875657558441162,873,2026-03-20 10:18:09
8,latent,DLinear,ETTm1,336,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.5248986482620239,0.4879618883132934,756,2026-03-20 10:19:18
8,latent,DLinear,ETTm1,336,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.5188539028167725,0.4869901835918426,650,2026-03-20 10:21:19
8,latent,DLinear,ETTm1,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5280647873878479,0.4905748963356018,1273,2026-03-20 10:21:31
8,latent,DLinear,ETTm1,336,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.517211377620697,0.4836672246456146,749,2026-03-20 10:24:22
8,latent,DLinear,ETTm1,336,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.5188539028167725,0.4869901835918426,637,2026-03-20 10:24:37
8,latent,DLinear,ETTm1,336,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.52020663022995,0.4862171113491058,859,2026-03-20 10:25:33
8,latent,DLinear,ETTm1,336,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.517211377620697,0.4836672246456146,773,2026-03-20 10:28:19
8,latent,DLinear,ETTm1,336,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.52020663022995,0.4862171113491058,913,2026-03-20 10:30:01
8,latent,DLinear,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1989662051200866,0.2731770277023315,1075,2026-03-20 10:34:11
8,latent,DLinear,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.2004247009754181,0.2768625020980835,1012,2026-03-20 10:38:38
8,latent,DLinear,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.2004247009754181,0.2768625020980835,1064,2026-03-20 10:42:47
8,latent,DLinear,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1973251402378082,0.2718962728977203,1461,2026-03-20 10:42:58
8,latent,DLinear,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1995879411697387,0.2749289572238922,1491,2026-03-20 10:44:36
8,latent,DLinear,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.1988615095615387,0.275405615568161,1489,2026-03-20 10:46:47
8,latent,DLinear,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.2004247009754181,0.2768625020980835,1111,2026-03-20 10:47:17
